file_name,30_pred,RH_ICE,TEMP(F),PRESS,datetime,date
IMG_20221218_090049.jpg,0,3.1013090548512667,-57.713124999999955,23435.1875,2022-12-18 09:00:49,2022-12-18
IMG_20221218_100048.jpg,0,3.0900198958252525,-57.50874999999995,23492.208333333332,2022-12-18 10:00:48,2022-12-18
IMG_20221218_110048.jpg,0,3.078730736799238,-57.30437499999995,23549.229166666668,2022-12-18 11:00:48,2022-12-18
IMG_20221218_120048.jpg,0,3.067441577773223,-57.09999999999995,23606.25,2022-12-18 12:00:48,2022-12-18
IMG_20221218_130048.jpg,0,3.0561524187472084,-56.89562499999995,23663.270833333332,2022-12-18 13:00:48,2022-12-18
IMG_20221218_135404.jpg,0,3.0561524187472084,-56.89562499999995,23663.270833333332,2022-12-18 13:54:04,2022-12-18
IMG_20221218_140048.jpg,1,3.044863259721194,-56.69124999999995,23720.291666666668,2022-12-18 14:00:48,2022-12-18
IMG_20221218_150048.jpg,1,3.0335741006951795,-56.48687499999995,23777.3125,2022-12-18 15:00:48,2022-12-18
IMG_20221218_160048.jpg,0,3.022284941669165,-56.28249999999995,23834.333333333332,2022-12-18 16:00:48,2022-12-18
IMG_20221219_080048.jpg,0,9.377883205008684,-67.94499999999995,22757.0,2022-12-19 08:00:48,2022-12-19
IMG_20221219_090048.jpg,0,10.231666965207822,-69.05874999999995,22704.3125,2022-12-19 09:00:48,2022-12-19
IMG_20221219_100048.jpg,1,11.08545072540696,-70.17249999999996,22651.625,2022-12-19 10:00:48,2022-12-19
IMG_20221219_110049.jpg,1,11.939234485606098,-71.28624999999995,22598.9375,2022-12-19 11:00:49,2022-12-19
IMG_20221219_120048.jpg,1,12.793018245805236,-72.39999999999995,22546.25,2022-12-19 12:00:48,2022-12-19
IMG_20221219_130048.jpg,1,13.646802006004373,-73.51374999999996,22493.5625,2022-12-19 13:00:48,2022-12-19
IMG_20221219_140048.jpg,1,14.500585766203512,-74.62749999999996,22440.875,2022-12-19 14:00:48,2022-12-19
IMG_20221219_150048.jpg,0,15.35436952640265,-75.74124999999995,22388.1875,2022-12-19 15:00:48,2022-12-19
IMG_20221219_160049.jpg,0,16.208153286601785,-76.85499999999995,22335.5,2022-12-19 16:00:49,2022-12-19
IMG_20221220_080049.jpg,0,15.15228483411876,-70.03599999999996,22664.677777777775,2022-12-20 08:00:49,2022-12-20
IMG_20221220_090049.jpg,0,15.553703667941893,-70.14549999999996,22610.533333333333,2022-12-20 09:00:49,2022-12-20
IMG_20221220_100048.jpg,0,15.955122501765025,-70.25499999999997,22556.388888888887,2022-12-20 10:00:48,2022-12-20
IMG_20221220_110048.jpg,0,16.356541335588158,-70.36449999999996,22502.244444444445,2022-12-20 11:00:48,2022-12-20
IMG_20221220_120048.jpg,0,16.75796016941129,-70.47399999999996,22448.1,2022-12-20 12:00:48,2022-12-20
IMG_20221220_130048.jpg,0,17.159379003234427,-70.58349999999996,22393.955555555553,2022-12-20 13:00:48,2022-12-20
IMG_20221220_140048.jpg,0,17.560797837057557,-70.69299999999997,22339.81111111111,2022-12-20 14:00:48,2022-12-20
IMG_20221220_150049.jpg,0,17.962216670880693,-70.80249999999997,22285.666666666664,2022-12-20 15:00:49,2022-12-20
IMG_20221220_160048.jpg,0,18.363635504703826,-70.91199999999996,22231.522222222222,2022-12-20 16:00:48,2022-12-20
IMG_20221221_080048.jpg,1,18.370781238925968,-72.3713333333333,23008.785185185185,2022-12-21 08:00:48,2022-12-21
IMG_20221221_090049.jpg,1,18.97981081262091,-72.72099999999996,22979.283333333333,2022-12-21 09:00:49,2022-12-21
IMG_20221221_100048.jpg,0,19.58884038631586,-73.07066666666663,22949.78148148148,2022-12-21 10:00:48,2022-12-21
IMG_20221221_110048.jpg,1,20.197869960010806,-73.42033333333329,22920.27962962963,2022-12-21 11:00:48,2022-12-21
IMG_20221221_120049.jpg,0,20.806899533705753,-73.76999999999995,22890.777777777777,2022-12-21 12:00:49,2022-12-21
IMG_20221221_130048.jpg,0,21.4159291074007,-74.11966666666662,22861.275925925926,2022-12-21 13:00:48,2022-12-21
IMG_20221221_140048.jpg,1,22.024958681095647,-74.46933333333328,22831.774074074074,2022-12-21 14:00:48,2022-12-21
IMG_20221221_150049.jpg,1,22.633988254790594,-74.81899999999995,22802.272222222222,2022-12-21 15:00:49,2022-12-21
IMG_20221221_160048.jpg,0,23.24301782848554,-75.16866666666661,22772.77037037037,2022-12-21 16:00:48,2022-12-21
IMG_20221222_080049.jpg,1,53.01176264892036,-81.08799999999998,22026.822222222225,2022-12-22 08:00:49,2022-12-22
IMG_20221222_090048.jpg,0,54.29753114824348,-81.43149999999997,22000.466666666667,2022-12-22 09:00:48,2022-12-22
IMG_20221222_100048.jpg,0,55.5832996475666,-81.77499999999998,21974.111111111113,2022-12-22 10:00:48,2022-12-22
IMG_20221222_110048.jpg,0,56.86906814688972,-82.11849999999997,21947.755555555555,2022-12-22 11:00:48,2022-12-22
IMG_20221222_120048.jpg,0,58.154836646212836,-82.46199999999997,21921.4,2022-12-22 12:00:48,2022-12-22
IMG_20221222_130048.jpg,0,59.440605145535955,-82.80549999999998,21895.044444444447,2022-12-22 13:00:48,2022-12-22
IMG_20221222_132442.jpg,0,59.440605145535955,-82.80549999999998,21895.044444444447,2022-12-22 13:24:42,2022-12-22
IMG_20221222_140048.jpg,0,60.726373644859066,-83.14899999999997,21868.68888888889,2022-12-22 14:00:48,2022-12-22
IMG_20221222_150048.jpg,0,62.01214214418219,-83.49249999999998,21842.333333333336,2022-12-22 15:00:48,2022-12-22
IMG_20221222_160048.jpg,0,63.297910643505304,-83.83599999999997,21815.977777777778,2022-12-22 16:00:48,2022-12-22
IMG_20221223_080049.jpg,0,24.220570186382673,-75.40999999999995,22085.000000000004,2022-12-23 08:00:49,2022-12-23
IMG_20221223_090048.jpg,0,20.483290746842854,-73.56999999999996,22231.625000000004,2022-12-23 09:00:48,2022-12-23
IMG_20221223_100049.jpg,0,16.746011307303036,-71.72999999999996,22378.250000000004,2022-12-23 10:00:49,2022-12-23
IMG_20221223_110048.jpg,0,13.008731867763217,-69.88999999999997,22524.875000000004,2022-12-23 11:00:48,2022-12-23
IMG_20221223_120048.jpg,0,9.271452428223398,-68.04999999999998,22671.500000000004,2022-12-23 12:00:48,2022-12-23
IMG_20221223_130048.jpg,0,5.534172988683579,-66.20999999999998,22818.125000000004,2022-12-23 13:00:48,2022-12-23
IMG_20221223_140048.jpg,0,1.7968935491437605,-64.36999999999998,22964.750000000004,2022-12-23 14:00:48,2022-12-23
IMG_20221223_150048.jpg,0,-1.9403858903960582,-62.52999999999999,23111.375000000004,2022-12-23 15:00:48,2022-12-23
IMG_20221223_160049.jpg,0,-5.677665329935877,-60.68999999999999,23258.000000000004,2022-12-23 16:00:49,2022-12-23
IMG_20221224_080048.jpg,0,1.2623585399932615,-52.88499999999996,22904.666666666668,2022-12-24 08:00:48,2022-12-24
IMG_20221224_090049.jpg,0,1.2684699978426166,-53.48874999999997,22862.25,2022-12-24 09:00:49,2022-12-24
IMG_20221224_100049.jpg,0,1.2745814556919715,-54.092499999999966,22819.833333333332,2022-12-24 10:00:49,2022-12-24
IMG_20221224_110048.jpg,0,1.2806929135413263,-54.69624999999997,22777.416666666668,2022-12-24 11:00:48,2022-12-24
IMG_20221224_120048.jpg,0,1.2868043713906814,-55.29999999999997,22735.0,2022-12-24 12:00:48,2022-12-24
IMG_20221224_130049.jpg,0,1.2929158292400362,-55.903749999999974,22692.583333333332,2022-12-24 13:00:49,2022-12-24
IMG_20221224_140048.jpg,0,1.2990272870893913,-56.50749999999997,22650.166666666668,2022-12-24 14:00:48,2022-12-24
IMG_20221224_150048.jpg,0,1.3051387449387462,-57.11124999999998,22607.75,2022-12-24 15:00:48,2022-12-24
IMG_20221224_160048.jpg,0,1.311250202788101,-57.714999999999975,22565.333333333332,2022-12-24 16:00:48,2022-12-24
IMG_20221225_080049.jpg,0,7.343356599066643,-64.90384615384612,22818.11111111111,2022-12-25 08:00:49,2022-12-25
IMG_20221225_090048.jpg,0,7.507419255469795,-64.84807692307689,22825.833333333332,2022-12-25 09:00:48,2022-12-25
IMG_20221225_100048.jpg,0,7.671481911872947,-64.79230769230766,22833.555555555555,2022-12-25 10:00:48,2022-12-25
IMG_20221225_110048.jpg,0,7.835544568276099,-64.73653846153843,22841.277777777777,2022-12-25 11:00:48,2022-12-25
IMG_20221225_120048.jpg,1,7.9996072246792505,-64.6807692307692,22849.0,2022-12-25 12:00:48,2022-12-25
IMG_20221225_130048.jpg,0,8.163669881082402,-64.62499999999997,22856.722222222223,2022-12-25 13:00:48,2022-12-25
IMG_20221225_135828.jpg,0,8.163669881082402,-64.62499999999997,22856.722222222223,2022-12-25 13:58:28,2022-12-25
IMG_20221225_140048.jpg,0,8.327732537485554,-64.56923076923074,22864.44444444444,2022-12-25 14:00:48,2022-12-25
IMG_20221225_150048.jpg,0,8.491795193888706,-64.51346153846151,22872.166666666664,2022-12-25 15:00:48,2022-12-25
IMG_20221225_160048.jpg,0,8.655857850291858,-64.45769230769228,22879.888888888887,2022-12-25 16:00:48,2022-12-25
IMG_20221226_080049.jpg,0,15.209025050414212,-74.43901098901095,22724.465201465202,2022-12-26 08:00:49,2022-12-26
IMG_20221226_090049.jpg,1,16.700492309218244,-75.76906593406589,22693.291208791212,2022-12-26 09:00:49,2022-12-26
IMG_20221226_100048.jpg,0,18.191959568022277,-77.09912087912085,22662.117216117218,2022-12-26 10:00:48,2022-12-26
IMG_20221226_110048.jpg,1,19.683426826826313,-78.42917582417579,22630.943223443224,2022-12-26 11:00:48,2022-12-26
IMG_20221226_120048.jpg,1,21.174894085630342,-79.75923076923073,22599.769230769234,2022-12-26 12:00:48,2022-12-26
IMG_20221226_130048.jpg,1,22.666361344434378,-81.08928571428568,22568.59523809524,2022-12-26 13:00:48,2022-12-26
IMG_20221226_140048.jpg,0,24.157828603238407,-82.41934065934062,22537.421245421247,2022-12-26 14:00:48,2022-12-26
IMG_20221226_150048.jpg,0,25.649295862042443,-83.74939560439557,22506.247252747256,2022-12-26 15:00:48,2022-12-26
IMG_20221226_160048.jpg,0,27.140763120846472,-85.07945054945051,22475.073260073263,2022-12-26 16:00:48,2022-12-26
IMG_20221227_080049.jpg,0,18.816554670156542,-71.92428571428567,22694.023809523813,2022-12-27 08:00:49,2022-12-27
IMG_20221227_090048.jpg,1,16.981318937393358,-71.25571428571423,22702.83035714286,2022-12-27 09:00:48,2022-12-27
IMG_20221227_100048.jpg,0,15.14608320463017,-70.58714285714281,22711.63690476191,2022-12-27 10:00:48,2022-12-27
IMG_20221227_110048.jpg,0,13.310847471866982,-69.91857142857138,22720.443452380954,2022-12-27 11:00:48,2022-12-27
IMG_20221227_120048.jpg,0,11.475611739103798,-69.24999999999996,22729.250000000004,2022-12-27 12:00:48,2022-12-27
IMG_20221227_130048.jpg,0,9.64037600634061,-68.58142857142852,22738.05654761905,2022-12-27 13:00:48,2022-12-27
IMG_20221227_140048.jpg,0,7.805140273577422,-67.91285714285709,22746.8630952381,2022-12-27 14:00:48,2022-12-27
IMG_20221227_150048.jpg,0,5.9699045408142375,-67.24428571428567,22755.669642857145,2022-12-27 15:00:48,2022-12-27
IMG_20221227_160049.jpg,0,4.13466880805105,-66.57571428571424,22764.476190476194,2022-12-27 16:00:49,2022-12-27
IMG_20221228_080049.jpg,1,28.81912108394741,-71.04999999999997,22950.0,2022-12-28 08:00:49,2022-12-28
IMG_20221228_090048.jpg,1,31.16190568227995,-70.98249999999997,22980.30357142857,2022-12-28 09:00:48,2022-12-28
IMG_20221228_100048.jpg,0,33.50469028061249,-70.91499999999998,23010.60714285714,2022-12-28 10:00:48,2022-12-28
IMG_20221228_104016.jpg,1,33.50469028061249,-70.91499999999998,23010.60714285714,2022-12-28 10:40:16,2022-12-28
IMG_20221228_105158.jpg,1,33.50469028061249,-70.91499999999998,23010.60714285714,2022-12-28 10:51:58,2022-12-28
IMG_20221228_110048.jpg,1,35.84747487894502,-70.84749999999997,23040.910714285714,2022-12-28 11:00:48,2022-12-28
IMG_20221228_110203.jpg,1,35.84747487894502,-70.84749999999997,23040.910714285714,2022-12-28 11:02:03,2022-12-28
IMG_20221228_112119.jpg,1,35.84747487894502,-70.84749999999997,23040.910714285714,2022-12-28 11:21:19,2022-12-28
IMG_20221228_113055.jpg,1,35.84747487894502,-70.84749999999997,23040.910714285714,2022-12-28 11:30:55,2022-12-28
IMG_20221228_114340.jpg,0,35.84747487894502,-70.84749999999997,23040.910714285714,2022-12-28 11:43:40,2022-12-28
IMG_20221228_120048.jpg,0,38.190259477277564,-70.77999999999997,23071.214285714286,2022-12-28 12:00:48,2022-12-28
IMG_20221228_130048.jpg,1,40.53304407561011,-70.71249999999998,23101.517857142855,2022-12-28 13:00:48,2022-12-28
IMG_20221228_140049.jpg,1,42.875828673942635,-70.64499999999998,23131.821428571428,2022-12-28 14:00:49,2022-12-28
IMG_20221228_150049.jpg,0,45.21861327227518,-70.57749999999997,23162.125,2022-12-28 15:00:49,2022-12-28
IMG_20221228_160048.jpg,0,47.56139787060772,-70.50999999999998,23192.42857142857,2022-12-28 16:00:48,2022-12-28
IMG_20221229_080049.jpg,0,42.44131484843968,-70.20199999999996,22704.61111111111,2022-12-29 08:00:49,2022-12-29
IMG_20221229_090048.jpg,0,41.320826680690196,-70.31649999999995,22660.3125,2022-12-29 09:00:48,2022-12-29
IMG_20221229_100048.jpg,0,40.20033851294071,-70.43099999999995,22616.013888888887,2022-12-29 10:00:48,2022-12-29
IMG_20221229_110048.jpg,0,39.079850345191225,-70.54549999999995,22571.715277777777,2022-12-29 11:00:48,2022-12-29
IMG_20221229_120048.jpg,1,37.95936217744174,-70.65999999999995,22527.416666666668,2022-12-29 12:00:48,2022-12-29
IMG_20221229_130048.jpg,0,36.838874009692255,-70.77449999999995,22483.118055555555,2022-12-29 13:00:48,2022-12-29
IMG_20221229_140048.jpg,0,35.71838584194277,-70.88899999999995,22438.819444444445,2022-12-29 14:00:48,2022-12-29
IMG_20221229_150048.jpg,0,34.59789767419329,-71.00349999999995,22394.520833333332,2022-12-29 15:00:48,2022-12-29
IMG_20221229_160048.jpg,0,33.477409506443806,-71.11799999999995,22350.222222222223,2022-12-29 16:00:48,2022-12-29
IMG_20230209_170049.jpg,0,52.73635496656953,-65.25173076923073,22019.359330484327,2023-02-09 17:00:49,2023-02-09
IMG_20230209_171111.jpg,1,52.73635496656953,-65.25173076923073,22019.359330484327,2023-02-09 17:11:11,2023-02-09
IMG_20230210_070049.jpg,0,22.937679706554256,-54.8233566433566,23328.768648018646,2023-02-10 07:00:49,2023-02-10
IMG_20230210_080049.jpg,0,20.815683328294664,-54.45559440559436,23300.14219114219,2023-02-10 08:00:49,2023-02-10
IMG_20230210_090048.jpg,1,18.69368695003507,-54.08783216783212,23271.515734265733,2023-02-10 09:00:48,2023-02-10
IMG_20230210_100049.jpg,0,16.571690571775477,-53.72006993006988,23242.889277389277,2023-02-10 10:00:49,2023-02-10
IMG_20230210_110049.jpg,0,14.449694193515882,-53.35230769230765,23214.262820512817,2023-02-10 11:00:49,2023-02-10
IMG_20230210_120051.jpg,0,12.327697815256286,-52.98454545454541,23185.63636363636,2023-02-10 12:00:51,2023-02-10
IMG_20230210_130048.jpg,1,10.205701436996694,-52.616783216783176,23157.009906759904,2023-02-10 13:00:48,2023-02-10
IMG_20230210_140048.jpg,1,8.083705058737099,-52.24902097902094,23128.383449883448,2023-02-10 14:00:48,2023-02-10
IMG_20230210_150049.jpg,0,5.961708680477507,-51.8812587412587,23099.75699300699,2023-02-10 15:00:49,2023-02-10
IMG_20230210_160049.jpg,0,3.8397123022179116,-51.51349650349646,23071.130536130535,2023-02-10 16:00:49,2023-02-10
IMG_20230210_170050.jpg,1,1.7177159239583162,-51.14573426573423,23042.50407925408,2023-02-10 17:00:50,2023-02-10
IMG_20230213_160049.jpg,0,20.80444142876072,-58.98399999999996,23601.5,2023-02-13 16:00:49,2023-02-13
IMG_20230222_080049.jpg,0,41.941106987187084,-64.55199999999998,22602.43333333333,2023-02-22 08:00:49,2023-02-22
IMG_20230222_090050.jpg,0,44.341154541179776,-64.33599999999997,22636.874999999996,2023-02-22 09:00:50,2023-02-22
IMG_20230222_095742.jpg,1,44.341154541179776,-64.33599999999997,22636.874999999996,2023-02-22 09:57:42,2023-02-22
IMG_20230222_100049.jpg,0,46.741202095172476,-64.11999999999998,22671.316666666666,2023-02-22 10:00:49,2023-02-22
IMG_20230222_103616.jpg,0,46.741202095172476,-64.11999999999998,22671.316666666666,2023-02-22 10:36:16,2023-02-22
IMG_20230222_104127.jpg,0,46.741202095172476,-64.11999999999998,22671.316666666666,2023-02-22 10:41:27,2023-02-22
IMG_20230222_110050.jpg,0,49.141249649165175,-63.903999999999975,22705.75833333333,2023-02-22 11:00:50,2023-02-22
IMG_20230222_115444.jpg,0,49.141249649165175,-63.903999999999975,22705.75833333333,2023-02-22 11:54:44,2023-02-22
IMG_20230222_120050.jpg,0,51.54129720315787,-63.687999999999974,22740.199999999997,2023-02-22 12:00:50,2023-02-22
IMG_20230222_124451.jpg,0,51.54129720315787,-63.687999999999974,22740.199999999997,2023-02-22 12:44:51,2023-02-22
IMG_20230222_130002.jpg,0,53.94134475715056,-63.47199999999997,22774.641666666663,2023-02-22 13:00:02,2023-02-22
IMG_20230222_130137.jpg,0,53.94134475715056,-63.47199999999997,22774.641666666663,2023-02-22 13:01:37,2023-02-22
IMG_20230222_130143.jpg,0,53.94134475715056,-63.47199999999997,22774.641666666663,2023-02-22 13:01:43,2023-02-22
IMG_20230222_130204.jpg,0,53.94134475715056,-63.47199999999997,22774.641666666663,2023-02-22 13:02:04,2023-02-22
IMG_20230224_135040.jpg,0,48.67268668108112,-62.18312499999997,23014.125,2023-02-24 13:50:40,2023-02-24
IMG_20230224_135448.jpg,0,48.67268668108112,-62.18312499999997,23014.125,2023-02-24 13:54:48,2023-02-24
IMG_20230224_140049.jpg,0,51.20501162767909,-62.33874999999997,23024.75,2023-02-24 14:00:49,2023-02-24
IMG_20230224_150050.jpg,0,53.73733657427707,-62.49437499999997,23035.375,2023-02-24 15:00:50,2023-02-24
IMG_20230224_160050.jpg,0,56.26966152087505,-62.64999999999997,23046.0,2023-02-24 16:00:50,2023-02-24
IMG_20230224_170049.jpg,1,58.80198646747302,-62.80562499999997,23056.625,2023-02-24 17:00:49,2023-02-24
IMG_20230225_070049.jpg,1,41.46483226671169,-66.41499999999996,22600.666666666664,2023-02-25 07:00:49,2023-02-25
IMG_20230225_080049.jpg,0,41.76515633452688,-66.31599999999996,22615.433333333334,2023-02-25 08:00:49,2023-02-25
IMG_20230225_090049.jpg,0,42.06548040234206,-66.21699999999996,22630.2,2023-02-25 09:00:49,2023-02-25
IMG_20230225_100050.jpg,0,42.36580447015725,-66.11799999999995,22644.966666666667,2023-02-25 10:00:50,2023-02-25
IMG_20230225_110049.jpg,0,42.66612853797243,-66.01899999999996,22659.733333333334,2023-02-25 11:00:49,2023-02-25
IMG_20230225_120049.jpg,0,42.96645260578762,-65.91999999999996,22674.5,2023-02-25 12:00:49,2023-02-25
IMG_20230225_130049.jpg,0,43.266776673602806,-65.82099999999996,22689.266666666666,2023-02-25 13:00:49,2023-02-25
IMG_20230225_140049.jpg,0,43.567100741417995,-65.72199999999995,22704.033333333333,2023-02-25 14:00:49,2023-02-25
IMG_20230225_150050.jpg,0,43.867424809233185,-65.62299999999996,22718.8,2023-02-25 15:00:50,2023-02-25
IMG_20230225_160049.jpg,0,44.16774887704837,-65.52399999999996,22733.566666666666,2023-02-25 16:00:49,2023-02-25
IMG_20230225_170049.jpg,0,44.46807294486355,-65.42499999999995,22748.333333333332,2023-02-25 17:00:49,2023-02-25
IMG_20230226_070049.jpg,0,27.553556609360182,-65.36772727272724,22615.233333333334,2023-02-26 07:00:49,2023-02-26
IMG_20230226_080049.jpg,0,23.186064074469307,-64.84818181818179,22645.266666666666,2023-02-26 08:00:49,2023-02-26
IMG_20230226_090049.jpg,0,18.81857153957843,-64.32863636363633,22675.3,2023-02-26 09:00:49,2023-02-26
IMG_20230226_100049.jpg,0,14.451079004687557,-63.80909090909088,22705.333333333332,2023-02-26 10:00:49,2023-02-26
IMG_20230226_110049.jpg,0,10.083586469796678,-63.28954545454542,22735.366666666665,2023-02-26 11:00:49,2023-02-26
IMG_20230226_120049.jpg,0,5.7160939349058,-62.76999999999997,22765.4,2023-02-26 12:00:49,2023-02-26
IMG_20230226_130049.jpg,0,1.3486014000149282,-62.25045454545452,22795.433333333334,2023-02-26 13:00:49,2023-02-26
IMG_20230226_140049.jpg,0,-3.0188911348759504,-61.73090909090906,22825.466666666667,2023-02-26 14:00:49,2023-02-26
IMG_20230226_150049.jpg,0,-7.386383669766829,-61.2113636363636,22855.5,2023-02-26 15:00:49,2023-02-26
IMG_20230226_160049.jpg,0,-11.7538762046577,-60.69181818181815,22885.533333333333,2023-02-26 16:00:49,2023-02-26
IMG_20230226_170049.jpg,0,-16.121368739548572,-60.1722727272727,22915.566666666666,2023-02-26 17:00:49,2023-02-26
IMG_20230227_070049.jpg,1,45.47807233520838,-69.10227272727269,22585.156565656565,2023-02-27 07:00:49,2023-02-27
IMG_20230227_080049.jpg,1,46.94744074654651,-69.43945454545451,22544.39797979798,2023-02-27 08:00:49,2023-02-27
IMG_20230227_090050.jpg,0,48.41680915788464,-69.77663636363633,22503.639393939393,2023-02-27 09:00:50,2023-02-27
IMG_20230227_100049.jpg,0,49.88617756922278,-70.11381818181815,22462.88080808081,2023-02-27 10:00:49,2023-02-27
IMG_20230227_110049.jpg,0,51.35554598056092,-70.45099999999996,22422.122222222224,2023-02-27 11:00:49,2023-02-27
IMG_20230227_120049.jpg,0,52.82491439189906,-70.78818181818178,22381.363636363636,2023-02-27 12:00:49,2023-02-27
IMG_20230227_130049.jpg,0,54.29428280323719,-71.1253636363636,22340.60505050505,2023-02-27 13:00:49,2023-02-27
IMG_20230227_140049.jpg,0,55.763651214575326,-71.46254545454542,22299.846464646464,2023-02-27 14:00:49,2023-02-27
IMG_20230227_150049.jpg,0,57.23301962591346,-71.79972727272724,22259.08787878788,2023-02-27 15:00:49,2023-02-27
IMG_20230227_160049.jpg,0,58.702388037251595,-72.13690909090906,22218.329292929295,2023-02-27 16:00:49,2023-02-27
IMG_20230227_170049.jpg,0,60.17175644858973,-72.47409090909088,22177.570707070707,2023-02-27 17:00:49,2023-02-27
IMG_20230228_070049.jpg,0,3.7558954792065125,-54.62833333333327,22604.36111111111,2023-02-28 07:00:49,2023-02-28
IMG_20230228_080049.jpg,0,3.317170785378613,-54.056666666666615,22674.555555555555,2023-02-28 08:00:49,2023-02-28
